"PEILDATUM_LEERLINGEN";"PRIKDATUM";"INSTELLINGSCODE";"VESTIGINGSCODE";"INSTELLINGSNAAM_VESTIGING";"POSTCODE_VESTIGING";"PLAATSNAAM";"GEMEENTENUMMER";"GEMEENTENAAM";"PROVINCIE";"SOORT_PO";"DENOMINATIE_VESTIGING";"BEVOEGD_GEZAG_NUMMER";"VSO";"PRO";"VMBO_B";"VMBO_B_K";"VMBO_K";"VMBO_K_GT";"VMBO_GT";"VMBO_GT_HAVO";"HAVO";"HAVO_VWO";"VWO";"ADVIES_NIET_MOGELIJK"
"20241001";"20250904";"10DM";"00";"OBS Binnen de Veste";"4301BP";"ZIERIKZEE";"1676";"Schouwen-Duiveland";"Zeeland";"Bo";"Openbaar";"41557";"0";"0";"0";"<5";"0";"<5";"<5";"<5";"<5";"<5";"10";"0"
"20241001";"20250904";"10DT";"00";"De Driesprong";"9699PG";"VRIESCHELOO";"1950";"Westerwolde";"Groningen";"Bo";"Openbaar";"41613";"0";"<5";"<5";"0";"0";"<5";"<5";"<5";"<5";"0";"<5";"0"
"20241001";"20250904";"10DU";"00";"De Saller";"7581TX";"LOSSER";"0168";"Losser";"Overijssel";"Bo";"Openbaar";"41565";"0";"0";"<5";"0";"<5";"<5";"<5";"0";"<5";"<5";"<5";"0"
"20241001";"20250904";"10DV";"00";"BS Pr Willem Alexander";"2914AG";"NIEUWERKERK AD IJSSEL";"1892";"Zuidplas";"Zuid-Holland";"Bo";"Openbaar";"41488";"0";"0";"0";"<5";"<5";"<5";"<5";"8";"6";"12";"12";"<5"
"20241001";"20250904";"10DW";"00";"De Vogels";"2341PM";"OEGSTGEEST";"0579";"Oegstgeest";"Zuid-Holland";"Bo";"Openbaar";"13682";"0";"0";"0";"0";"0";"0";"<5";"8";"9";"5";"14";"0"
"20241001";"20250904";"10DX";"00";"BS de Kronkelaar";"9945MA";"WAGENBORGEN";"1979";"Eemsdelta";"Groningen";"Bo";"Openbaar";"41574";"0";"<5";"<5";"<5";"0";"<5";"0";"<5";"0";"<5";"<5";"0"
"20241001";"20250904";"10EC";"00";"De Kranepoort";"2831XT";"GOUDERAK";"1931";"Krimpenerwaard";"Zuid-Holland";"Bo";"Openbaar";"41401";"0";"0";"<5";"<5";"0";"0";"<5";"<5";"<5";"<5";"<5";"0"
"20241001";"20250904";"10EE";"00";"OBS t Wad";"8861JE";"HARLINGEN";"0072";"Harlingen";"Friesland";"Bo";"Openbaar";"41856";"0";"0";"0";"0";"<5";"<5";"5";"6";"<5";"0";"5";"0"
"20241001";"20250904";"10EF";"00";"Obs De Kikkenduut";"5062GC";"OISTERWIJK";"0824";"Oisterwijk";"Noord-Brabant";"Bo";"Openbaar";"41611";"0";"0";"0";"<5";"<5";"0";"<5";"7";"10";"7";"19";"0"
"20241001";"20250904";"10EG";"00";"OBS Sterrendonk";"4907GH";"OOSTERHOUT NB";"0826";"Oosterhout";"Noord-Brabant";"Bo";"Openbaar";"40278";"0";"0";"<5";"<5";"<5";"<5";"7";"5";"<5";"5";"5";"0"
"20241001";"20250904";"10EH";"00";"Basisschool de Lindelaar";"9431MK";"WESTERBORK";"1731";"Midden-Drenthe";"Drenthe";"Bo";"Openbaar";"41812";"0";"0";"0";"<5";"<5";"<5";"<5";"6";"<5";"10";"<5";"0"
"20241001";"20250904";"10EJ";"00";"Basisschool Jan Ligthart";"7021AT";"ZELHEM";"1876";"Bronckhorst";"Gelderland";"Bo";"Openbaar";"41371";"0";"0";"<5";"0";"<5";"<5";"5";"<5";"<5";"<5";"6";"<5"
"20241001";"20250904";"10EL";"00";"OBS Stapelhof";"4325AH";"RENESSE";"1676";"Schouwen-Duiveland";"Zeeland";"Bo";"Openbaar";"41557";"0";"0";"0";"0";"0";"<5";"<5";"<5";"<5";"<5";"0";"0"
"20241001";"20250904";"10ES";"00";"Basissch De Springplank";"3911PG";"RHENEN";"0340";"Rhenen";"Utrecht";"Bo";"Protestants-Christelijk";"23337";"0";"0";"0";"<5";"<5";"<5";"<5";"5";"<5";"8";"<5";"0"
"20241001";"20250904";"10EU";"00";"Ds C De Ridderschool";"8072ZJ";"NUNSPEET";"0302";"Nunspeet";"Gelderland";"Bo";"Reformatorisch";"23883";"0";"0";"<5";"<5";"7";"<5";"7";"<5";"9";"<5";"6";"0"
"20241001";"20250904";"10EW";"00";"De Diamant Basisschool";"5711BB";"SOMEREN";"0847";"Someren";"Noord-Brabant";"Bo";"Rooms-Katholiek";"41223";"0";"0";"0";"<5";"0";"<5";"<5";"<5";"<5";"<5";"0";"0"
"20241001";"20250904";"10EY";"00";"Basisschool Heilig Hart";"6301AS";"VALKENBURG LB";"0994";"Valkenburg aan de Geul";"Limburg";"Bo";"Rooms-Katholiek";"41506";"0";"0";"<5";"0";"<5";"<5";"<5";"<5";"<5";"<5";"<5";"0"
"20241001";"20250904";"10EZ";"00";"Basissch De Lochtenbergh";"5049LP";"TILBURG";"0855";"Tilburg";"Noord-Brabant";"Bo";"Rooms-Katholiek";"40971";"0";"0";"0";"<5";"<5";"<5";"<5";"<5";"<5";"<5";"0";"0"
"20241001";"20250904";"10FF";"00";"IKC Vossepark";"2181HH";"HILLEGOM";"0534";"Hillegom";"Zuid-Holland";"Bo";"Rooms-Katholiek";"40967";"0";"0";"0";"0";"<5";"<5";"<5";"<5";"<5";"<5";"<5";"0"
"20241001";"20250904";"10FG";"00";"Basissch St Willibrordus";"7141WH";"GROENLO";"1586";"Oost Gelre";"Gelderland";"Bo";"Rooms-Katholiek";"40812";"0";"0";"<5";"<5";"<5";"8";"<5";"6";"<5";"<5";"0";"0"
"20241001";"20250904";"10FH";"00";"PC Basisschool Enkhuizen";"1602KG";"ENKHUIZEN";"0388";"Enkhuizen";"Noord-Holland";"Bo";"Protestants-Christelijk";"79874";"0";"0";"0";"<5";"<5";"<5";"6";"5";"7";"<5";"8";"<5"
"20241001";"20250904";"10FI";"00";"Uilenburcht";"1613KD";"GROOTEBROEK";"0532";"Stede Broec";"Noord-Holland";"Bo";"Rooms-Katholiek";"28563";"0";"0";"<5";"<5";"<5";"5";"10";"6";"<5";"5";"5";"0"
"20241001";"20250904";"10FJ";"00";"Basisschool Sint Paulus";"8932AB";"LEEUWARDEN";"0080";"Leeuwarden";"Friesland";"Bo";"Rooms-Katholiek";"41000";"0";"0";"0";"0";"<5";"<5";"5";"6";"<5";"<5";"7";"0"
"20241001";"20250904";"10FL";"00";"Nobelhorst";"4561LN";"HULST";"0677";"Hulst";"Zeeland";"Bo";"Rooms-Katholiek";"40803";"0";"0";"0";"<5";"<5";"<5";"<5";"<5";"0";"<5";"<5";"0"
"20241001";"20250904";"10FM";"00";"Kindercentrum Mozaïek";"5702HW";"HELMOND";"0794";"Helmond";"Noord-Brabant";"Bo";"Rooms-Katholiek";"30240";"0";"<5";"<5";"5";"<5";"<5";"5";"5";"<5";"6";"<5";"5"
"20241001";"20250904";"10FN";"00";"Basisschool Kameleon";"5051JP";"GOIRLE";"0785";"Goirle";"Noord-Brabant";"Bo";"Rooms-Katholiek";"40941";"0";"<5";"0";"<5";"0";"0";"<5";"<5";"<5";"0";"<5";"<5"
"20241001";"20250904";"10FO";"00";"Horizon";"1186GP";"AMSTELVEEN";"0362";"Amstelveen";"Noord-Holland";"Bo";"Rooms-Katholiek";"40020";"0";"0";"0";"0";"0";"<5";"<5";"5";"6";"6";"5";"0"
"20241001";"20250904";"10FQ";"00";"RK Basisschool Klim-Op";"4631NM";"HOOGERHEIDE";"0873";"Woensdrecht";"Noord-Brabant";"Bo";"Rooms-Katholiek";"40517";"0";"0";"<5";"<5";"<5";"<5";"<5";"<5";"<5";"8";"<5";"0"
"20241001";"20250904";"10FU";"00";"Basisschool De Wegwijzer";"3706CZ";"ZEIST";"0355";"Zeist";"Utrecht";"Bo";"Protestants-Christelijk";"35466";"0";"<5";"<5";"8";"<5";"5";"7";"<5";"<5";"<5";"<5";"<5"
"20241001";"20250904";"10FW";"00";"RK Basissch Voordeldonk";"5721JD";"ASTEN";"0743";"Asten";"Noord-Brabant";"Bo";"Rooms-Katholiek";"41223";"0";"0";"0";"<5";"<5";"<5";"<5";"<5";"6";"<5";"9";"0"
"20241001";"20250904";"10FX";"00";"De Molenkreek";"4507BC";"SCHOONDIJKE";"1714";"Sluis";"Zeeland";"Bo";"Rooms-Katholiek";"40803";"0";"0";"0";"0";"0";"0";"<5";"<5";"0";"<5";"<5";"<5"
"20241001";"20250904";"10FY";"00";"RK Basisschool Flora";"7621CL";"BORNE";"0147";"Borne";"Overijssel";"Bo";"Rooms-Katholiek";"27910";"0";"0";"0";"<5";"0";"5";"<5";"5";"<5";"<5";"<5";"0"
"20241001";"20250904";"10FZ";"00";"BS De Vlinderboom";"6227VA";"MAASTRICHT";"0935";"Maastricht";"Limburg";"Bo";"Rooms-Katholiek";"41373";"0";"0";"<5";"0";"<5";"5";"9";"6";"<5";"7";"6";"0"
"20241001";"20250904";"10GA";"00";"Prinses Ireneschool";"4461NK";"GOES";"0664";"Goes";"Zeeland";"Bo";"Protestants-Christelijk";"41582";"0";"0";"0";"0";"0";"0";"0";"<5";"<5";"5";"7";"0"
"20241001";"20250904";"10GB";"00";"Martinus School";"7581TX";"LOSSER";"0168";"Losser";"Overijssel";"Bo";"Rooms-Katholiek";"40903";"0";"<5";"0";"<5";"<5";"<5";"<5";"6";"<5";"5";"5";"0"
"20241001";"20250904";"10GD";"00";"Basisschool De Triangel";"7443HC";"NIJVERDAL";"0163";"Hellendoorn";"Overijssel";"Bo";"Rooms-Katholiek";"68836";"0";"0";"0";"<5";"<5";"5";"7";"5";"<5";"<5";"<5";"0"
"20241001";"20250904";"10GE";"00";"KBS";"4873CZ";"ETTEN-LEUR";"0777";"Etten-Leur";"Noord-Brabant";"Bo";"Rooms-Katholiek";"55303";"0";"0";"0";"<5";"<5";"8";"<5";"17";"5";"12";"9";"0"
"20241001";"20250904";"10GK";"00";"Basisschool De Piramide";"2283GT";"RIJSWIJK ZH";"0603";"Rijswijk";"Zuid-Holland";"Bo";"Rooms-Katholiek";"40928";"0";"0";"<5";"<5";"8";"<5";"6";"6";"<5";"5";"10";"0"
"20241001";"20250904";"10GL";"00";"Bs Vincent van Gogh";"6044SX";"ROERMOND";"0957";"Roermond";"Limburg";"Bo";"Rooms-Katholiek";"41692";"0";"0";"0";"5";"<5";"<5";"<5";"10";"<5";"<5";"<5";"0"
"20241001";"20250904";"10GM";"00";"Chr Basisschool De Akker";"8431KH";"OOSTERWOLDE FR";"0085";"Ooststellingwerf";"Friesland";"Bo";"Protestants-Christelijk";"41282";"0";"0";"0";"0";"<5";"0";"5";"<5";"6";"<5";"<5";"0"
"20241001";"20250904";"10GP";"00";"ICBS De Caleidoscoop";"2131VN";"HOOFDDORP";"0394";"Haarlemmermeer";"Noord-Holland";"Bo";"Rooms-Katholiek";"42683";"0";"0";"<5";"<5";"<5";"<5";"6";"5";"10";"7";"12";"0"
"20241001";"20250904";"10GQ";"00";"Sint Annaschool";"5827AL";"VORTUM-MULLEM";"1982";"Land van Cuijk";"Noord-Brabant";"Bo";"Rooms-Katholiek";"43305";"0";"0";"0";"0";"0";"0";"<5";"<5";"<5";"<5";"0";"0"
"20241001";"20250904";"10GR";"00";"'t Schoolhuys";"3994CG";"HOUTEN";"0321";"Houten";"Utrecht";"Bo";"Rooms-Katholiek";"43318";"0";"0";"0";"<5";"0";"<5";"<5";"5";"<5";"5";"6";"0"
"20241001";"20250904";"10GT";"00";"De Veldkamp";"7591CX";"DENEKAMP";"1774";"Dinkelland";"Overijssel";"Bo";"Rooms-Katholiek";"75219";"0";"0";"<5";"0";"0";"<5";"<5";"7";"<5";"0";"<5";"0"
"20241001";"20250904";"10GZ";"00";"De Stapsteen";"6026ER";"MAARHEEZE";"1706";"Cranendonck";"Noord-Brabant";"Bo";"Rooms-Katholiek";"31384";"0";"<5";"<5";"0";"<5";"5";"<5";"12";"0";"6";"6";"12"
"20241001";"20250904";"10HA";"00";"IKC Prins Johan Friso";"8862ZA";"HARLINGEN";"0072";"Harlingen";"Friesland";"Bo";"Protestants-Christelijk";"42656";"0";"0";"0";"<5";"7";"<5";"<5";"7";"<5";"<5";"<5";"0"
"20241001";"20250904";"10HB";"00";"Basissch Dominicus Savio";"3842EH";"HARDERWIJK";"0243";"Harderwijk";"Gelderland";"Bo";"Rooms-Katholiek";"40950";"0";"0";"<5";"6";"<5";"<5";"11";"<5";"7";"<5";"6";"0"
"20241001";"20250904";"10HD";"00";"De Meerhoef";"5503CS";"VELDHOVEN";"0861";"Veldhoven";"Noord-Brabant";"Bo";"Rooms-Katholiek";"77338";"0";"0";"0";"0";"<5";"0";"0";"<5";"8";"<5";"6";"0"
"20241001";"20250904";"10HE";"00";"Basisschool De Piramide";"5751VJ";"DEURNE";"0762";"Deurne";"Noord-Brabant";"Bo";"Rooms-Katholiek";"41223";"0";"<5";"<5";"<5";"6";"<5";"5";"<5";"<5";"<5";"<5";"<5"
"20241001";"20250904";"10HF";"00";"RK BS De Ganzerik";"6413GM";"HEERLEN";"0917";"Heerlen";"Limburg";"Bo";"Rooms-Katholiek";"41516";"0";"0";"<5";"<5";"0";"<5";"<5";"<5";"<5";"5";"<5";"0"
"20241001";"20250904";"10HG";"00";"Basisschool De Alm";"5022GE";"TILBURG";"0855";"Tilburg";"Noord-Brabant";"Bo";"Rooms-Katholiek";"48101";"0";"0";"<5";"5";"<5";"<5";"<5";"<5";"6";"<5";"<5";"0"
"20241001";"20250904";"10HK";"00";"Chr Basissch de Triangel";"9902LB";"APPINGEDAM";"1979";"Eemsdelta";"Groningen";"Bo";"Protestants-Christelijk";"41574";"0";"0";"0";"8";"<5";"7";"<5";"<5";"<5";"<5";"<5";"0"
"20241001";"20250904";"10HM";"00";"Koningin Beatrixschool";"7942EA";"MEPPEL";"0119";"Meppel";"Drenthe";"Bo";"Protestants-Christelijk";"50195";"0";"0";"0";"<5";"0";"<5";"0";"<5";"0";"0";"<5";"0"
"20241001";"20250904";"10HN";"00";"De Ark";"1741JR";"SCHAGEN";"0441";"Schagen";"Noord-Holland";"Bo";"Protestants-Christelijk";"79874";"0";"<5";"<5";"<5";"<5";"0";"<5";"<5";"<5";"<5";"<5";"0"
"20241001";"20250904";"10HO";"00";"Basisschool Windekind";"6417ES";"HEERLEN";"0917";"Heerlen";"Limburg";"Bo";"Rooms-Katholiek";"41506";"0";"0";"0";"0";"<5";"0";"<5";"13";"12";"11";"11";"0"
"20241001";"20250904";"10HT";"00";"Basisschool De Talenter";"7468AN";"ENTER";"0189";"Wierden";"Overijssel";"Bo";"Rooms-Katholiek";"68836";"0";"0";"0";"0";"0";"<5";"10";"<5";"0";"16";"0";"0"
"20241001";"20250904";"10HU";"00";"KC Bonjour!";"6171BS";"STEIN";"0971";"Stein";"Limburg";"Bo";"Rooms-Katholiek";"83280";"0";"0";"<5";"0";"<5";"<5";"<5";"0";"7";"<5";"7";"0"
"20241001";"20250904";"10HV";"00";"Basisschool De Fonkeling";"5351LB";"BERGHEM";"0828";"Oss";"Noord-Brabant";"Bo";"Rooms-Katholiek";"75388";"0";"0";"<5";"<5";"<5";"18";"14";"17";"12";"13";"13";"0"
"20241001";"20250904";"10HX";"00";"Bs De Vuurvogel";"1422LB";"UITHOORN";"0451";"Uithoorn";"Noord-Holland";"Bo";"Protestants-Christelijk";"40581";"0";"0";"<5";"<5";"<5";"5";"<5";"<5";"<5";"<5";"0";"0"
"20241001";"20250904";"10HY";"00";"RK Basissch de Roelevaer";"2371NK";"ROELOFARENDSVEEN";"1884";"Kaag en Braassem";"Zuid-Holland";"Bo";"Samenwerking PC, RK";"40969";"0";"<5";"<5";"0";"<5";"<5";"<5";"<5";"<5";"<5";"8";"0"
"20241001";"20250904";"10HZ";"00";"Chr Bs De Bron";"8701LV";"BOLSWARD";"1900";"Súdwest-Fryslân";"Friesland";"Bo";"Protestants-Christelijk";"42545";"0";"0";"0";"<5";"<5";"<5";"14";"<5";"5";"<5";"<5";"0"
"20241001";"20250904";"10IC";"00";"It Finster";"8711GP";"WORKUM";"1900";"Súdwest-Fryslân";"Friesland";"Bo";"Protestants-Christelijk";"41385";"0";"<5";"<5";"5";"<5";"6";"6";"6";"7";"<5";"<5";"0"
"20241001";"20250904";"10ID";"00";"CBS De Parel";"9301GG";"RODEN";"1699";"Noordenveld";"Drenthe";"Bo";"Protestants-Christelijk";"41571";"0";"0";"<5";"<5";"<5";"<5";"<5";"<5";"<5";"0";"5";"0"
"20241001";"20250904";"10IE";"00";"Kindcentrum De Vlinder";"7771XE";"HARDENBERG";"0160";"Hardenberg";"Overijssel";"Bo";"Protestants-Christelijk";"40946";"0";"0";"0";"<5";"<5";"10";"0";"<5";"<5";"<5";"5";"0"
"20241001";"20250904";"10IJ";"00";"CBS De Regenboog";"2983AT";"RIDDERKERK";"0597";"Ridderkerk";"Zuid-Holland";"Bo";"Protestants-Christelijk";"37949";"0";"<5";"<5";"0";"<5";"<5";"9";"8";"8";"<5";"17";"<5"
"20241001";"20250904";"10IK";"00";"De Stapstien";"9298PT";"KOLLUMERSWEACH";"1970";"Noardeast-Fryslân";"Friesland";"Bo";"Protestants-Christelijk";"40788";"0";"0";"<5";"0";"5";"5";"<5";"5";"7";"<5";"<5";"0"
"20241001";"20250904";"10IL";"00";"Het Stroomdal";"9471SH";"ZUIDLAREN";"1730";"Tynaarlo";"Drenthe";"Bo";"Protestants-Christelijk";"32073";"0";"0";"0";"0";"0";"0";"<5";"5";"<5";"5";"6";"0"
"20241001";"20250904";"10IM";"00";"Chr. KC De Wijngaard";"8064CT";"ZWARTSLUIS";"1896";"Zwartewaterland";"Overijssel";"Bo";"Protestants-Christelijk";"41270";"0";"0";"<5";"0";"<5";"<5";"<5";"<5";"5";"<5";"5";"0"
"20241001";"20250904";"10IU";"00";"KC Talentrijk";"5709BA";"HELMOND";"0794";"Helmond";"Noord-Brabant";"Bo";"Rooms-Katholiek";"30240";"0";"<5";"<5";"<5";"<5";"<5";"7";"<5";"8";"<5";"<5";"0"
"20241001";"20250904";"10IW";"00";"Basisschool De Torenberg";"4543CX";"ZAAMSLAG";"0715";"Terneuzen";"Zeeland";"Bo";"Protestants-Christelijk";"40803";"0";"0";"0";"<5";"<5";"5";"<5";"0";"<5";"0";"7";"0"
"20241001";"20250904";"10IY";"00";"PC Basisschool De Palm";"7916PT";"ELIM";"0118";"Hoogeveen";"Drenthe";"Bo";"Protestants-Christelijk";"69877";"0";"0";"<5";"8";"<5";"<5";"<5";"<5";"<5";"5";"<5";"0"
"20241001";"20250904";"10JF";"00";"BS De Dromenvanger";"5156CJ";"OUDHEUSDEN";"0797";"Heusden";"Noord-Brabant";"Bo";"Samenwerking Opb., RK";"78222";"0";"0";"0";"<5";"<5";"<5";"5";"<5";"<5";"<5";"<5";"0"
"20241001";"20250904";"10JH";"00";"Bs De Nieuwe Weg";"2685WB";"POELDIJK";"1783";"Westland";"Zuid-Holland";"Bo";"Rooms-Katholiek";"20671";"0";"0";"0";"0";"<5";"<5";"<5";"9";"<5";"<5";"5";"0"
"20241001";"20250904";"10JJ";"00";"RK Basissch Zeelsterhof";"5502JV";"VELDHOVEN";"0861";"Veldhoven";"Noord-Brabant";"Bo";"Rooms-Katholiek";"77338";"0";"0";"<5";"<5";"<5";"<5";"<5";"<5";"<5";"8";"11";"0"
"20241001";"20250904";"10JK";"00";"Kc de Vliertuin";"5091SC";"OOST WEST EN MIDDELBEERS";"0823";"Oirschot";"Noord-Brabant";"Bo";"Rooms-Katholiek";"40982";"0";"0";"<5";"<5";"7";"<5";"8";"<5";"7";"7";"9";"0"
"20241001";"20250904";"10JL";"00";"Basisschool Heilig Hart";"5104JN";"DONGEN";"0766";"Dongen";"Noord-Brabant";"Bo";"Rooms-Katholiek";"40971";"0";"0";"0";"6";"<5";"11";"<5";"6";"5";"7";"5";"0"
"20241001";"20250904";"10JM";"00";"Paadwizer";"9062GB";"OENTSJERK";"0737";"Tytsjerksteradiel";"Friesland";"Bo";"Protestants-Christelijk";"42754";"0";"<5";"<5";"<5";"<5";"0";"6";"0";"<5";"<5";"<5";"<5"
"20241001";"20250904";"10JN";"00";"Basissch De Groene Oase";"3155AJ";"MAASLAND";"1842";"Midden-Delfland";"Zuid-Holland";"Bo";"Protestants-Christelijk";"41454";"0";"0";"0";"<5";"5";"5";"<5";"8";"<5";"10";"6";"0"
"20241001";"20250904";"10JO";"00";"Bs. De Empel";"5469SL";"ERP";"1948";"Meierijstad";"Noord-Brabant";"Bo";"Rooms-Katholiek";"73712";"0";"<5";"<5";"<5";"6";"<5";"<5";"<5";"6";"9";"<5";"0"
"20241001";"20250904";"10JP";"00";"Kbs Olympia";"4822XM";"BREDA";"0758";"Breda";"Noord-Brabant";"Bo";"Rooms-Katholiek";"41407";"0";"<5";"<5";"0";"<5";"<5";"<5";"<5";"0";"<5";"<5";"0"
"20241001";"20250904";"10JT";"00";"De Triangel";"7122BC";"AALTEN";"0197";"Aalten";"Gelderland";"Bo";"Protestants-Christelijk";"41787";"0";"<5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"20241001";"20250904";"10JT";"01";"De Triangel";"7122ZX";"AALTEN";"0197";"Aalten";"Gelderland";"Bo";"Protestants-Christelijk";"41787";"0";"<5";"<5";"5";"<5";"<5";"12";"7";"0";"8";"<5";"0"
"20241001";"20250904";"10JU";"00";"Chr Basisschool t Honk";"4421BW";"KAPELLE";"0678";"Kapelle";"Zeeland";"Bo";"Protestants-Christelijk";"41582";"0";"0";"<5";"<5";"<5";"<5";"<5";"11";"<5";"11";"16";"0"
"20241001";"20250904";"10KB";"00";"Het Kofschip";"1191GW";"OUDERKERK AAN DE AMSTEL";"0437";"Ouder-Amstel";"Noord-Holland";"Bo";"Rooms-Katholiek";"40020";"0";"0";"0";"0";"0";"<5";"<5";"<5";"0";"5";"9";"0"
"20241001";"20250904";"10KD";"00";"KC NatuurTalent";"5988CK";"HELDEN";"1894";"Peel en Maas";"Limburg";"Bo";"Rooms-Katholiek";"47959";"0";"0";"<5";"0";"<5";"0";"6";"0";"0";"0";"<5";"0"
"20241001";"20250904";"10KE";"00";"Vrije School Groningen";"9725KA";"GRONINGEN";"0014";"Groningen";"Groningen";"Bo";"Antroposofisch";"77456";"<5";"0";"0";"0";"0";"<5";"<5";"<5";"7";"9";"20";"0"
"20241001";"20250904";"10KI";"00";"R.K. BS De Kleine Wereld";"6291HS";"VAALS";"0981";"Vaals";"Limburg";"Bo";"Rooms-Katholiek";"41506";"0";"<5";"0";"0";"0";"<5";"<5";"5";"<5";"<5";"5";"0"
"20241001";"20250904";"10KN";"00";"Kindcentrum De Eshorst";"9411AK";"BEILEN";"1731";"Midden-Drenthe";"Drenthe";"Bo";"Protestants-Christelijk";"32073";"0";"0";"<5";"0";"6";"7";"<5";"<5";"7";"5";"<5";"0"
"20241001";"20250904";"10KP";"00";"De Maten";"7683XH";"DEN HAM OV";"1700";"Twenterand";"Overijssel";"Bo";"Protestants-Christelijk";"61751";"0";"0";"0";"<5";"0";"11";"0";"<5";"0";"<5";"<5";"0"
"20241001";"20250904";"10KQ";"00";"PC Bs De Regenboog";"7451EV";"HOLTEN";"1742";"Rijssen-Holten";"Overijssel";"Bo";"Protestants-Christelijk";"83696";"0";"0";"<5";"<5";"<5";"<5";"<5";"6";"6";"10";"15";"0"
"20241001";"20250904";"10KS";"00";"'t Geerke";"6655AK";"PUIFLIJK";"0225";"Druten";"Gelderland";"Bo";"Rooms-Katholiek";"41340";"0";"0";"0";"<5";"<5";"<5";"<5";"8";"<5";"0";"<5";"0"
"20241001";"20250904";"10KT";"00";"Chr SSBO Indon";"1401BW";"BUSSUM";"1942";"Gooise Meren";"Noord-Holland";"Sbo";"Protestants-Christelijk";"42687";"<5";"<5";"6";"<5";"<5";"0";"0";"0";"0";"0";"0";"0"
"20241001";"20250904";"10KW";"00";"Obs Slingerbos";"7431BV";"DIEPENVEEN";"0150";"Deventer";"Overijssel";"Bo";"Openbaar";"41862";"0";"0";"0";"0";"0";"<5";"<5";"6";"<5";"17";"6";"0"
"20241001";"20250904";"10KX";"00";"Basisschool Westerkim";"5102DC";"DONGEN";"0766";"Dongen";"Noord-Brabant";"Bo";"Openbaar";"41435";"0";"0";"0";"0";"<5";"0";"<5";"<5";"<5";"0";"<5";"<5"
"20241001";"20250904";"10KZ";"00";"Arjen Roelofsskoalle";"9054KM";"HIJUM";"0080";"Leeuwarden";"Friesland";"Bo";"Openbaar";"41693";"0";"0";"0";"0";"0";"<5";"0";"<5";"0";"<5";"<5";"0"
"20241001";"20250904";"10LI";"00";"'t Anker";"3812EV";"AMERSFOORT";"0307";"Amersfoort";"Utrecht";"Bo";"Protestants-Christelijk";"30010";"0";"0";"0";"<5";"0";"<5";"<5";"<5";"5";"<5";"9";"<5"
"20241001";"20250904";"10LK";"00";"Basisschool De Rythmeen";"7437BX";"BATHMEN";"0150";"Deventer";"Overijssel";"Bo";"Openbaar";"41862";"0";"0";"0";"<5";"0";"<5";"<5";"9";"<5";"<5";"5";"0"
"20241001";"20250904";"10LM";"00";"OBS Menno ter Braakschool";"7151CP";"EIBERGEN";"1859";"Berkelland";"Gelderland";"Bo";"Openbaar";"41413";"0";"0";"0";"<5";"0";"<5";"0";"<5";"<5";"<5";"7";"0"
"20241001";"20250904";"10LV";"00";"De Waldiik";"9233KN";"BOELENSLAAN";"0059";"Achtkarspelen";"Friesland";"Bo";"Openbaar";"41492";"0";"0";"0";"<5";"0";"<5";"<5";"<5";"<5";"<5";"<5";"0"
"20241001";"20250904";"10LX";"00";"KKC De Loper";"6224JR";"MAASTRICHT";"0935";"Maastricht";"Limburg";"Bo";"Openbaar";"42669";"0";"0";"0";"0";"<5";"<5";"<5";"<5";"5";"<5";"10";"<5"
"20241001";"20250904";"10LY";"00";"OBS Weemewereld";"7672GE";"VRIEZENVEEN";"1700";"Twenterand";"Overijssel";"Bo";"Openbaar";"23128";"0";"0";"<5";"0";"<5";"0";"<5";"<5";"<5";"<5";"<5";"0"
"20241001";"20250904";"10MA";"00";"obs 't Skitteljacht";"1616HB";"HOOGKARSPEL";"0498";"Drechterland";"Noord-Holland";"Bo";"Openbaar";"13662";"0";"0";"0";"<5";"<5";"<5";"<5";"<5";"<5";"<5";"<5";"0"
"20241001";"20250904";"10MB";"00";"Parelmoer";"4401HZ";"YERSEKE";"0703";"Reimerswaal";"Zeeland";"Bo";"Openbaar";"41778";"0";"0";"0";"0";"0";"<5";"<5";"<5";"<5";"<5";"0";"0"
"20241001";"20250904";"10ME";"00";"Willem van Oranje";"3442HG";"WOERDEN";"0632";"Woerden";"Utrecht";"Bo";"Protestants-Christelijk";"41286";"0";"<5";"0";"<5";"0";"<5";"0";"6";"0";"8";"5";"0"
"20241001";"20250904";"10MI";"00";"Drakensteyn";"7542LR";"ENSCHEDE";"0153";"Enschede";"Overijssel";"Bo";"Protestants-Christelijk";"24844";"0";"0";"0";"<5";"<5";"7";"<5";"8";"<5";"8";"18";"0"
"20241001";"20250904";"10MM";"00";"IKC Wereldwijs";"2132VH";"HOOFDDORP";"0394";"Haarlemmermeer";"Noord-Holland";"Bo";"Protestants-Christelijk";"42683";"0";"<5";"<5";"<5";"<5";"<5";"<5";"<5";"6";"6";"<5";"8"
"20241001";"20250904";"10MO";"00";"Albert Plesmanschool";"3068BS";"ROTTERDAM";"0599";"Rotterdam";"Zuid-Holland";"Bo";"Protestants-Christelijk";"41071";"0";"0";"0";"<5";"<5";"<5";"6";"5";"<5";"<5";"<5";"0"
